country,state,region,region_code,county_set_code,census_division,census_region,start_date,end_date,days,year,quarter,population,population_z,total_deaths,covid_deaths,total_deaths_per_day,year_zero,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change,total_deaths_per_7_days,covid_deaths_per_7_days,expected_deaths_per_7_days,excess_deaths_per_7_days,non_covid_deaths_per_7_days,covid_deaths_per_100k_per_7_days,excess_deaths_per_100k_per_7_days
United States,PA,"Mercer County, PA",42085,42CS036,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,108545,0.014804451188456,575,,6.25,5,383.501620987825,191.498379012175,,,176.423031012184,0.499341772060604,43.75,,29.1794711621171,14.5705288378829,,,13.4234914900575
United States,PA,"Mifflin County, PA",42087,42CS026,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,46064,-0.173718631187187,176,0,1.93406593406593,5,172.019888293554,3.98011170644602,176,0,8.64039533354903,0.0231375089585799,13.5384615384615,0,13.2322990995042,0.306162438957387,13.5384615384615,0,0.664645794888387
United States,PA,"Mifflin County, PA",42087,42CS026,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,46064,-0.173718631187187,148,,1.62637362637363,5,139.811958009004,8.1880419909962,,,17.7753603486371,0.0585646757802283,11.3846153846154,,10.7547660006926,0.629849383922784,,,1.36733541143362
United States,PA,"Mifflin County, PA",42087,42CS026,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,46064,-0.173718631187187,142,,1.54347826086957,5,131.044476217302,10.9555237826977,,,23.7832662875514,0.0836015687111516,10.804347826087,,9.97077536435996,0.833572461726997,,,1.80959634796587
United States,PA,"Mifflin County, PA",42087,42CS026,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,46064,-0.173718631187187,272,,2.95652173913043,5,152.876740258406,119.123259741594,,,258.603811526559,0.779211144483073,20.695652173913,,11.6319258892265,9.0637262846865,,,19.6763769639773
United States,PA,"Monroe County, PA",42089,42CS037,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,170154,0.200696459672331,437,,4.8021978021978,5,412.983514363052,24.0164856369481,,,14.1145583629818,0.0581536182479074,33.6153846153846,,31.7679626433117,1.84742197207293,,,1.08573525869091
United States,PA,"Monroe County, PA",42089,42CS037,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,170154,0.200696459672331,468,116,5.14285714285714,5,380.775584078502,87.2244159214983,352,68.1735369136194,51.262042574079,0.229070401487496,36,8.92307692307692,29.2904295445001,6.70957045549987,27.0769230769231,5.24411822412457,3.94323404415992
United States,PA,"Monroe County, PA",42089,42CS037,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,170154,0.200696459672331,422,,4.58695652173913,5,374.65605422163,47.3439457783701,,,27.8241744410182,0.126366423937096,32.1086956521739,,28.5064389081675,3.60225674400642,,,2.11705675094704
United States,PA,"Monroe County, PA",42089,42CS037,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,170154,0.200696459672331,484,82,5.26086956521739,5,396.488318262734,87.5116817372665,402,48.1916381630758,51.4308695283487,0.220716923314943,36.8260869565217,6.23913043478261,30.1675894330341,6.65849752348767,30.5869565217391,3.66675507762533,3.91321833367871
United States,PA,"Montgomery County, PA",42091,42CS038,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,833869,2.20331481755633,2110,,23.1868131868132,5,1958.07411026227,151.925889737732,,,18.2193953412026,0.0775894481937578,162.307692307692,,150.62108540479,11.6866069029025,,,1.40149194932327
United States,PA,"Montgomery County, PA",42091,42CS038,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,833869,2.20331481755633,2733,838,30.032967032967,5,1925.86617997772,807.133820022283,1895,100.49540155588,96.7938393227573,0.41910171558837,210.230769230769,64.4615384615385,148.143552305978,62.087216924791,145.769230769231,7.73041550429845,7.44567994790441
United States,PA,"Montgomery County, PA",42091,42CS038,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,833869,2.20331481755633,1849,57,20.0978260869565,5,1936.7256676582,-87.7256676581992,1792,6.83560607241665,-10.5203176587928,-0.0452958666904401,140.684782608696,4.33695652173913,147.359561669646,-6.67477906094994,136.347826086957,0.520100462031702,-0.800458952299455
United States,PA,"Montgomery County, PA",42091,42CS038,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,833869,2.20331481755633,2338,350,25.4130434782609,5,1958.5579316993,379.442068300697,1988,41.9730197429093,45.5037983545013,0.193735432666769,177.891304347826,26.6304347826087,149.020712194512,28.8705921533139,151.260869565217,3.19359932826483,3.46224552697293
United States,PA,"Montour County, PA",42093,42CS039,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,18042,-0.258269035539394,58,0,0.637362637362637,5,95.1499047770399,-37.1499047770399,58,0,-205.907908086908,-0.390435543410069,4.46153846153846,0,7.31922344438769,-2.85768498284922,4.46153846153846,0,-15.8390698528391
United States,PA,"Montour County, PA",42093,42CS039,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,18042,-0.258269035539394,49,,0.538461538461538,5,62.9419744924897,-13.9419744924897,,,-77.275105268206,-0.221505197523686,3.76923076923077,,4.84169034557613,-1.07245957634536,,,-5.94423886678508
United States,PA,"Montour County, PA",42093,42CS039,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,18042,-0.258269035539394,71,,0.771739130434783,5,53.3297676072002,17.6702323927998,,,97.9394323955204,0.331339009818113,5.40217391304348,,4.05769970924349,1.34447420379998,,,7.45191333444177
United States,PA,"Montour County, PA",42093,42CS039,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,18042,-0.258269035539394,,,,5,75.1620316483038,,,,,,,,5.71885023411007,,,,
United States,PA,"Northampton County, PA",42095,42CS040,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,305892,0.61025690453565,822,,9.03296703296703,5,799.246864448944,22.7531355510557,,,7.4382904917604,0.0284682199744923,63.2307692307692,,61.4805280345342,1.75024119623506,,,0.572176191673877
United States,PA,"Northampton County, PA",42095,42CS040,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,305892,0.61025690453565,1053,272,11.5714285714286,5,767.038934164394,285.961065835606,781,88.9202725144823,93.484323171448,0.372811669784571,81,20.9230769230769,59.0029949357226,21.9970050642774,60.0769230769231,6.84002096265248,7.19110178241908
United States,PA,"Northampton County, PA",42095,42CS040,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,305892,0.61025690453565,770,29,8.36956521739131,5,765.164056506268,4.83594349373163,741,9.48047023132347,1.58093166664432,0.00632013939051523,58.5869565217391,2.20652173913044,58.21900429939,0.367952222349146,56.3804347826087,0.721340126296351,0.120288278983807
United States,PA,"Northampton County, PA",42095,42CS040,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,305892,0.61025690453565,927,159,10.0760869565217,5,786.996320547372,140.003679452628,768,51.9791298889804,45.7689901836687,0.177896231274947,70.5326086956522,12.0978260869565,59.8801548242566,10.6524538713956,58.4347826086957,3.95493379590068,3.48242316614871
United States,PA,"Northumberland County, PA",42097,42CS039,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,90258,-0.0403726683743452,309,0,3.3956043956044,5,321.141969885974,-12.141969885974,309,0,-13.4525137782512,-0.0378087295481346,23.7692307692308,0,24.7032284527672,-0.933997683536461,23.7692307692308,0,-1.03480875217317
United States,PA,"Northumberland County, PA",42097,42CS039,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,90258,-0.0403726683743452,304,,3.34065934065934,5,288.934039601424,15.0659603985762,,,16.6921052965678,0.0521432518624641,23.3846153846154,,22.2256953539557,1.15892003065971,,,1.28400809973599
United States,PA,"Northumberland County, PA",42097,42CS039,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,90258,-0.0403726683743452,378,,4.10869565217391,5,281.805262003046,96.1947379969543,,,106.577519994853,0.341351816191121,28.7608695652174,,21.441704717623,7.31916484759435,,,8.10915913004315
United States,PA,"Northumberland County, PA",42097,42CS039,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,90258,-0.0403726683743452,477,181,5.18478260869565,5,303.637526044149,173.362473955851,296,200.536240554854,192.074357902735,0.570952069773627,36.2934782608696,13.7717391304348,23.1028552424896,13.1906230183799,22.5217391304348,15.2581922161302,14.6143533186864
United States,PA,"Perry County, PA",42099,42CS020,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,46212,-0.173272072774364,127,0,1.3956043956044,5,153.304656791273,-26.3046567912732,127,0,-56.921701703612,-0.171584199344234,9.76923076923077,0,11.792665907021,-2.02343513779024,9.76923076923077,0,-4.37859243873938
United States,PA,"Perry County, PA",42099,42CS020,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,46212,-0.173272072774364,121,,1.32967032967033,5,121.096726506723,-0.0967265067229874,,,-0.209310366837591,-0.000798754099414989,9.30769230769231,,9.31513280820946,-0.00744050051715288,,,-0.0161007974490454
United States,PA,"Perry County, PA",42099,42CS020,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,46212,-0.173272072774364,119,,1.29347826086957,5,112.123582830381,6.87641716961893,,,14.8801548723685,0.061328910440023,9.05434782608696,,8.53114217187682,0.523205654210136,,,1.13218569681065
United States,PA,"Perry County, PA",42099,42CS020,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,46212,-0.173272072774364,167,,1.81521739130435,5,133.955846871485,33.0441531285153,,,71.5055680959822,0.24667943878715,12.7065217391304,,10.1922926967434,2.51422904238703,,,5.44064105078125
United States,PA,"Philadelphia County, PA",42101,42CS041,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,1578487,4.45004071106614,3966,,43.5824175824176,5,3601.4228364343,364.577163565699,,,23.0966212306911,0.101231424390772,305.076923076923,,277.032525879562,28.0443971973615,,,1.77666317159162
United States,PA,"Philadelphia County, PA",42101,42CS041,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,1578487,4.45004071106614,5573,1672,61.2417582417583,5,3569.21490614975,2003.78509385025,3901,105.924217304292,126.943401741684,0.561407801586206,428.692307692308,128.615384615385,274.55499278075,154.137314911558,300.076923076923,8.14801671571477,9.76487705705259
United States,PA,"Philadelphia County, PA",42101,42CS041,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,1578487,4.45004071106614,3894,167,42.3260869565217,5,3598.13317104092,295.866828959085,3727,10.5797513695076,18.7436975381543,0.0822278706470148,296.282608695652,12.7065217391304,273.771002144417,22.5116065512347,283.576086956522,0.804981082462538,1.42615089964217
United States,PA,"Philadelphia County, PA",42101,42CS041,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,1578487,4.45004071106614,4693,805,51.0108695652174,5,3619.96543508202,1073.03456491798,3888,50.9982027093033,67.9786760941321,0.296421218423504,357.076086956522,61.25,275.432152669284,81.6439342872378,295.826086956522,3.8802980322296,5.17229057237961
United States,PA,"Pike County, PA",42103,42CS042,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,56072,-0.143521627163317,139,,1.52747252747253,5,167.4986200713,-28.4986200712999,,,-50.8250464961119,-0.170142417048981,10.6923076923077,,12.8845092362538,-2.19220154394614,,,-3.90961896123938
United States,PA,"Pike County, PA",42103,42CS042,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,56072,-0.143521627163317,188,,2.06593406593407,5,135.29068978675,52.7093102132503,,,94.0029073570594,0.389600424806265,14.4615384615385,,10.4069761374423,4.05456232409618,,,7.23099287361995
United States,PA,"Pike County, PA",42103,42CS042,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,56072,-0.143521627163317,108,,1.17391304347826,5,126.47352372887,-18.4735237288696,,,-32.9460759895663,-0.146066332179316,8.21739130434783,,9.62298550110964,-1.40559419676182,,,-2.50676665138005
United States,PA,"Pike County, PA",42103,42CS042,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,56072,-0.143521627163317,185,,2.01086956521739,5,148.305787769973,36.6942122300268,,,65.4412402447331,0.247422658156407,14.0760869565217,,11.2841360259762,2.79195093054551,,,4.97922480122969
United States,PA,"Potter County, PA",42105,42CS017,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,16453,-0.263063503904096,51,0,0.56043956043956,5,86.2880192666039,-35.2880192666039,51,0,-214.477719969634,-0.408956186114026,3.92307692307692,0,6.63753994358492,-2.714463020508,3.92307692307692,0,-16.4982861515103
United States,PA,"Potter County, PA",42105,42CS017,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,16453,-0.263063503904096,58,0,0.637362637362637,5,54.0800889820538,3.91991101794625,58,0,23.8249013428934,0.0724834424597018,4.46153846153846,0,4.16000684477337,0.301531616765096,4.46153846153846,0,1.83268471868411
United States,PA,"Potter County, PA",42105,42CS017,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,16453,-0.263063503904096,,0,,5,44.3704987395067,,,0,,,,0,3.37601620844073,,,0,
United States,PA,"Potter County, PA",42105,42CS017,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,16453,-0.263063503904096,65,,0.706521739130435,5,66.2027627806103,-1.20276278061031,,,-7.31029466121871,-0.0181678638487665,4.94565217391304,,5.03716673330731,-0.091514559394263,,,-0.55621807204925
United States,PA,"Schuylkill County, PA",42107,42CS043,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,140709,0.111852456526562,545,0,5.98901098901099,5,517.229105957366,27.7708940426339,545,0,19.736402108347,0.0536916691709206,41.9230769230769,0,39.7868543044128,2.13622261866415,41.9230769230769,0,1.51818477756515
United States,PA,"Schuylkill County, PA",42107,42CS043,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,140709,0.111852456526562,501,,5.50549450549451,5,485.021175672816,15.978824327184,,,11.3559362423044,0.0329445911408268,38.5384615384615,,37.3093212056012,1.22914033286031,,,0.873533557100336
United States,PA,"Schuylkill County, PA",42107,42CS043,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,140709,0.111852456526562,515,,5.59782608695652,5,480.04720176753,34.95279823247,,,24.8404851377453,0.0728111696178502,39.1847826086957,,36.5253305692686,2.65945203942707,,,1.89003691265453
United States,PA,"Schuylkill County, PA",42107,42CS043,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,140709,0.111852456526562,728,206,7.91304347826087,5,501.879465808634,226.120534191367,522,146.401438429667,160.700832350004,0.450547491173082,55.3913043478261,15.6739130434783,38.1864810941352,17.2048232536909,39.7173913043478,11.1392398805181,12.227237244022
United States,PA,"Snyder County, PA",42109,42CS044,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,40317,-0.191058977122957,82,0,0.901098901098901,5,122.078142823279,-40.0781428232788,82,0,-99.4075522069568,-0.328299086932345,6.30769230769231,0,9.39062637102144,-3.08293406332914,6.30769230769231,0,-7.64673478515053
United States,PA,"Snyder County, PA",42109,42CS044,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,40317,-0.191058977122957,96,,1.05494505494506,5,89.8702125387286,6.12978746127141,,,15.2039771343885,0.0682071098766997,7.38461538461539,,6.91309327220989,0.471522112405493,,,1.16953670264527
United States,PA,"Snyder County, PA",42109,42CS044,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,40317,-0.191058977122957,113,,1.22826086956522,5,80.5539203572439,32.4460796427561,,,80.4774155883526,0.402787095883886,8.59782608695652,,6.12910263587725,2.46872345107927,,,6.12328162085291
United States,PA,"Snyder County, PA",42109,42CS044,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,40317,-0.191058977122957,128,,1.39130434782609,5,102.386184398348,25.6138156016525,,,63.5310553901642,0.250168670237758,9.73913043478261,,7.79025316074383,1.94887727403878,,,4.83388464925162
United States,PA,"Somerset County, PA",42111,42CS045,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,72916,-0.09269845212554,252,0,2.76923076923077,5,276.385312484535,-24.3853124845352,252,0,-33.4430200292599,-0.0882294079425788,19.3846153846154,0,21.2604086526566,-1.87579326804117,19.3846153846154,0,-2.57254000225077
United States,PA,"Somerset County, PA",42111,42CS045,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,72916,-0.09269845212554,244,,2.68131868131868,5,244.177382199985,-0.177382199984947,,,-0.243269241298134,-0.000726448118932077,18.7692307692308,,18.782875553845,-0.0136447846142267,,,-0.0187130185613949
United States,PA,"Somerset County, PA",42111,42CS045,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,72916,-0.09269845212554,240,,2.60869565217391,5,236.556773201591,3.443226798409,,,4.72218278348922,0.0145556043558082,18.2608695652174,,17.9988849175124,0.261984647705033,,,0.359296516135049
United States,PA,"Somerset County, PA",42111,42CS045,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,72916,-0.09269845212554,371,,4.03260869565217,5,258.389037242695,112.610962757305,,,154.439303797939,0.435819429334126,28.2282608695652,,19.6600354423789,8.56822542718628,,,11.7508165933215
United States,PA,"Sullivan County, PA",42113,42CS008,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,5913,-0.29486570438487,,0,,5,117.765440242418,,,0,,,,0,9.05888001864754,,,0,
United States,PA,"Sullivan County, PA",42113,42CS008,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,5913,-0.29486570438487,,0,,5,85.5575099578678,,,0,,,,0,6.58134691983598,,,0,
United States,PA,"Sullivan County, PA",42113,42CS008,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,5913,-0.29486570438487,,0,,5,76.1938254403297,,,0,,,,0,5.79735628350334,,,0,
United States,PA,"Sullivan County, PA",42113,42CS008,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,5913,-0.29486570438487,,,,5,98.0260894814333,,,,,,,,7.45850680836992,,,,
United States,PA,"Susquehanna County, PA",42115,42CS046,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,40006,-0.1919973532472,148,0,1.62637362637363,5,155.590665728564,-7.59066572856361,148,0,-18.9738182486717,-0.0487861253952466,11.3846153846154,0,11.968512748351,-0.583897363735662,11.3846153846154,0,-1.45952448066706
